Date,High,Low,Open,Close,Volume,Adj Close
2020-03-31,41.63999938964844,40.279998779296875,41.400001525878906,40.33000183105469,260800.0,40.07352066040039
2020-04-01,40.439998626708984,38.709999084472656,38.709999084472656,39.54999923706055,215500.0,39.29847717285156
2020-04-02,40.79999923706055,39.38999938964844,39.61000061035156,40.459999084472656,157900.0,40.20269012451172
2020-04-03,41.20000076293945,40.369998931884766,40.5,41.150001525878906,116100.0,40.8883056640625
2020-04-06,42.599998474121094,41.79999923706055,42.0,42.34000015258789,109200.0,42.070735931396484
2020-04-07,47.220001220703125,44.290000915527344,47.0099983215332,44.59000015258789,410700.0,44.306427001953125
2020-04-08,48.349998474121094,45.5099983215332,47.0,48.189998626708984,707700.0,47.88352966308594
2020-04-09,48.75,46.400001525878906,47.810001373291016,46.869998931884766,284200.0,46.57192611694336
2020-04-13,49.27000045776367,48.099998474121094,48.099998474121094,49.099998474121094,245900.0,48.787742614746094
2020-04-14,50.27000045776367,48.959999084472656,48.959999084472656,49.90999984741211,248200.0,49.592594146728516
2020-04-15,49.63999938964844,48.279998779296875,48.7599983215332,49.34000015258789,239600.0,49.02621841430664
2020-04-16,50.84000015258789,49.880001068115234,50.0,50.75,336000.0,50.427249908447266
2020-04-17,52.560001373291016,49.68000030517578,51.619998931884766,51.0,313200.0,50.675662994384766
2020-04-20,51.61000061035156,50.150001525878906,50.33000183105469,50.15999984741211,229700.0,49.84100341796875
2020-04-21,51.47999954223633,50.22999954223633,51.29999923706055,50.869998931884766,325800.0,50.546485900878906
2020-04-22,53.22999954223633,51.79999923706055,51.79999923706055,52.84000015258789,286900.0,52.50395965576172
2020-04-23,52.84000015258789,52.119998931884766,52.33000183105469,52.77000045776367,149200.0,52.43440628051758
2020-04-24,52.72999954223633,51.27000045776367,52.68000030517578,51.81999969482422,310900.0,51.490447998046875
2020-04-27,52.93000030517578,52.209999084472656,52.52000045776367,52.630001068115234,128700.0,52.29529571533203
2020-04-28,52.29999923706055,51.33000183105469,52.29999923706055,51.33000183105469,235000.0,51.003562927246094
2020-04-29,51.779998779296875,50.38999938964844,51.27000045776367,51.43000030517578,235000.0,51.102928161621094
2020-04-30,51.689998626708984,50.779998779296875,51.4900016784668,51.189998626708984,174200.0,50.86445236206055
2020-05-01,50.91999816894531,50.220001220703125,50.45000076293945,50.529998779296875,79200.0,50.208648681640625
2020-05-04,51.86000061035156,50.68000030517578,51.0,51.709999084472656,184000.0,51.38114547729492
2020-05-05,50.959999084472656,50.11000061035156,50.43000030517578,50.619998931884766,173400.0,50.29807662963867
2020-05-06,52.290000915527344,50.439998626708984,50.56999969482422,51.40999984741211,187600.0,51.08305358886719
2020-05-07,51.29999923706055,50.16999816894531,51.15999984741211,50.40999984741211,265700.0,50.089412689208984
2020-05-08,53.63999938964844,51.709999084472656,53.63999938964844,52.36000061035156,199200.0,52.02701187133789
2020-05-11,51.91999816894531,50.689998626708984,51.08000183105469,51.56999969482422,260600.0,51.242034912109375
2020-05-12,51.970001220703125,50.5,51.189998626708984,50.849998474121094,218100.0,50.526615142822266
2020-05-13,51.38999938964844,49.84000015258789,50.88999938964844,49.88999938964844,210000.0,49.57271957397461
2020-05-14,50.45000076293945,49.2599983215332,49.38999938964844,50.369998931884766,326800.0,50.04966735839844
2020-05-15,49.9900016784668,49.34000015258789,49.97999954223633,49.65999984741211,227200.0,49.34418487548828
2020-05-18,49.84000015258789,49.06999969482422,49.689998626708984,49.310001373291016,147500.0,48.99641036987305
2020-05-19,49.33000183105469,48.56999969482422,49.33000183105469,48.66999816894531,244900.0,48.360477447509766
2020-05-20,52.93000030517578,50.61000061035156,51.900001525878906,51.7400016784668,405000.0,51.41095733642578
2020-05-21,50.900001525878906,49.7599983215332,50.900001525878906,50.56999969482422,230900.0,50.24839401245117
2020-05-22,51.630001068115234,50.4900016784668,51.02000045776367,51.40999984741211,236400.0,51.08305358886719
2020-05-26,51.650001525878906,50.63999938964844,51.650001525878906,50.939998626708984,145300.0,50.61604309082031
2020-05-27,51.630001068115234,50.09000015258789,51.630001068115234,50.75,222000.0,50.427249908447266
2020-05-28,51.790000915527344,51.04999923706055,51.5,51.41999816894531,217500.0,51.092987060546875
2020-05-29,53.72999954223633,52.400001525878906,53.0,53.439998626708984,565400.0,53.10014343261719
2020-06-01,53.349998474121094,52.029998779296875,52.79999923706055,52.470001220703125,140900.0,52.136314392089844
2020-06-02,52.86000061035156,51.83000183105469,52.25,52.459999084472656,192200.0,52.12637710571289
2020-06-03,53.27000045776367,52.2599983215332,53.130001068115234,52.27000045776367,130200.0,51.937583923339844
2020-06-04,53.119998931884766,52.27000045776367,52.33000183105469,52.970001220703125,142100.0,52.63313293457031
2020-06-05,53.880001068115234,53.02000045776367,53.349998474121094,53.040000915527344,134500.0,52.70269012451172
2020-06-08,52.720001220703125,52.0,52.630001068115234,52.310001373291016,104500.0,51.977333068847656
2020-06-09,54.83000183105469,53.61000061035156,53.779998779296875,54.650001525878906,286600.0,54.302452087402344
2020-06-10,54.86000061035156,53.790000915527344,54.31999969482422,54.43000030517578,282100.0,54.08384704589844
2020-06-11,53.20000076293945,51.83000183105469,52.88999938964844,52.52000045776367,165900.0,52.185997009277344
2020-06-12,53.709999084472656,52.02000045776367,52.189998626708984,52.400001525878906,102900.0,52.0667610168457
2020-06-15,54.119998931884766,52.400001525878906,52.40999984741211,53.849998474121094,309500.0,53.50753402709961
2020-06-16,53.08000183105469,52.41999816894531,52.619998931884766,53.06999969482422,244700.0,52.73249816894531
2020-06-17,54.5,52.65999984741211,52.84000015258789,53.439998626708984,397200.0,53.10014343261719
2020-06-18,53.790000915527344,52.84000015258789,52.93000030517578,53.290000915527344,144700.0,52.95109939575195
2020-06-19,53.58000183105469,52.81999969482422,53.40999984741211,53.18000030517578,370900.0,52.841796875
2020-06-22,53.65999984741211,53.119998931884766,53.65999984741211,53.2400016784668,207800.0,52.90141677856445
2020-06-23,55.189998626708984,54.279998779296875,54.560001373291016,54.34000015258789,187900.0,53.99441909790039
2020-06-24,53.77000045776367,52.650001525878906,53.77000045776367,53.119998931884766,96900.0,52.78217697143555
2020-06-25,53.540000915527344,52.63999938964844,53.029998779296875,53.209999084472656,144300.0,52.871604919433594
2020-06-26,52.9900016784668,51.970001220703125,52.970001220703125,52.189998626708984,109800.0,51.85809326171875
2020-06-29,53.2599983215332,52.13999938964844,52.529998779296875,53.029998779296875,162700.0,52.6927490234375
2020-06-30,53.470001220703125,52.04999923706055,52.38999938964844,53.0099983215332,171200.0,52.67287826538086
2020-07-01,52.66999816894531,52.119998931884766,52.59000015258789,52.29999923706055,175900.0,51.96739196777344
2020-07-02,53.63999938964844,52.56999969482422,53.63999938964844,52.880001068115234,172500.0,52.543704986572266
2020-07-06,52.790000915527344,52.119998931884766,52.790000915527344,52.31999969482422,165600.0,51.987266540527344
2020-07-07,52.310001373291016,51.119998931884766,51.709999084472656,51.45000076293945,163700.0,51.122798919677734
2020-07-08,52.529998779296875,51.79999923706055,51.79999923706055,52.2599983215332,107900.0,51.92764663696289
2020-07-09,52.40999984741211,51.41999816894531,52.0,51.88999938964844,225800.0,51.560001373291016
2020-07-10,52.16999816894531,51.5099983215332,51.54999923706055,52.0099983215332,147500.0,52.0099983215332
2020-07-13,52.4900016784668,51.2400016784668,52.189998626708984,51.38999938964844,112600.0,51.38999938964844
2020-07-14,53.04999923706055,52.209999084472656,52.5,53.0099983215332,163600.0,53.0099983215332
2020-07-15,53.970001220703125,53.45000076293945,53.970001220703125,53.689998626708984,107300.0,53.689998626708984
2020-07-16,55.0,54.2599983215332,54.81999969482422,54.81999969482422,233200.0,54.81999969482422
2020-07-17,55.18000030517578,54.81999969482422,54.84000015258789,54.970001220703125,114500.0,54.970001220703125
2020-07-20,55.150001525878906,54.33000183105469,54.900001525878906,54.9900016784668,158600.0,54.9900016784668
2020-07-21,55.31999969482422,54.209999084472656,54.7400016784668,54.56999969482422,318200.0,54.56999969482422
2020-07-22,55.349998474121094,54.5099983215332,54.83000183105469,54.75,87700.0,54.75
2020-07-23,55.290000915527344,53.93000030517578,55.09000015258789,54.470001220703125,182100.0,54.470001220703125
2020-07-24,54.540000915527344,53.650001525878906,54.040000915527344,54.5099983215332,210500.0,54.5099983215332
2020-07-27,54.2599983215332,53.54999923706055,54.22999954223633,53.650001525878906,111800.0,53.650001525878906
2020-07-28,54.959999084472656,53.689998626708984,53.84000015258789,54.47999954223633,180100.0,54.47999954223633
2020-07-29,58.86000061035156,56.77000045776367,57.93000030517578,58.619998931884766,333300.0,58.619998931884766
