Date,High,Low,Open,Close,Volume,Adj Close
2020-03-31,3.140000104904175,3.0299999713897705,3.0899999141693115,3.0999999046325684,2072500.0,3.0934042930603027
2020-04-01,3.049999952316284,2.9100000858306885,2.9200000762939453,3.0199999809265137,1225800.0,3.0135746002197266
2020-04-02,3.0799999237060547,2.9800000190734863,3.0,3.0199999809265137,970700.0,3.0135746002197266
2020-04-03,2.930000066757202,2.8399999141693115,2.880000114440918,2.9200000762939453,769300.0,2.913787364959717
2020-04-06,3.059999942779541,2.950000047683716,2.9600000381469727,3.059999942779541,1544200.0,3.0534894466400146
2020-04-07,3.200000047683716,3.049999952316284,3.049999952316284,3.0899999141693115,1634900.0,3.083425521850586
2020-04-08,3.1700000762939453,3.0899999141693115,3.0899999141693115,3.130000114440918,930400.0,3.123340606689453
2020-04-09,3.190000057220459,3.069999933242798,3.1600000858306885,3.0999999046325684,1044200.0,3.0934042930603027
2020-04-13,3.0799999237060547,3.009999990463257,3.0399999618530273,3.0399999618530273,741500.0,3.033531904220581
2020-04-14,3.1700000762939453,3.059999942779541,3.059999942779541,3.0999999046325684,1467600.0,3.0934042930603027
2020-04-15,3.109999895095825,2.819999933242798,3.0199999809265137,3.069999933242798,1999200.0,3.0634679794311523
2020-04-16,3.140000104904175,3.0199999809265137,3.0399999618530273,3.059999942779541,1803600.0,3.0534894466400146
2020-04-17,3.0999999046325684,2.9600000381469727,3.0999999046325684,3.0299999713897705,1421300.0,3.0235531330108643
2020-04-20,3.0199999809265137,2.950000047683716,2.950000047683716,2.9600000381469727,1188400.0,2.953702211380005
2020-04-21,2.9700000286102295,2.8499999046325684,2.9700000286102295,2.890000104904175,1142100.0,2.8838512897491455
2020-04-22,2.9800000190734863,2.9200000762939453,2.950000047683716,2.940000057220459,2145500.0,2.9337446689605713
2020-04-23,3.0399999618530273,2.9800000190734863,2.9800000190734863,3.0,766500.0,2.993617057800293
2020-04-24,2.990000009536743,2.9100000858306885,2.950000047683716,2.940000057220459,551300.0,2.9337446689605713
2020-04-27,3.0299999713897705,2.990000009536743,3.0,2.990000009536743,1110700.0,2.983638286590576
2020-04-28,3.0399999618530273,2.9800000190734863,3.0199999809265137,2.990000009536743,1352600.0,2.983638286590576
2020-04-29,3.2100000381469727,2.930000066757202,2.930000066757202,3.1600000858306885,2446100.0,3.1532766819000244
2020-04-30,3.4000000953674316,3.25,3.299999952316284,3.2899999618530273,2180400.0,3.2829999923706055
2020-05-01,3.2300000190734863,3.109999895095825,3.2300000190734863,3.190000057220459,1198700.0,3.1832127571105957
2020-05-04,3.240000009536743,3.1700000762939453,3.200000047683716,3.2100000381469727,1022800.0,3.2031702995300293
2020-05-05,3.240000009536743,3.0899999141693115,3.190000057220459,3.119999885559082,542700.0,3.1133615970611572
